frame,track_id,center_x,center_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence
115,81,627.2218,400.88684,588.0625,361.320068359375,666.381103515625,440.4535827636719,0.7898631691932678
116,81,630.66034,366.317,591.0890502929688,326.5396423339844,670.2316284179688,406.0943298339844,0.7589497566223145
116,69,757.5472,262.8778,719.1079711914062,223.71946716308594,795.9863891601562,302.0361633300781,0.7669159770011902
117,81,632.44995,335.15765,593.08984375,295.3080749511719,671.81005859375,375.0072326660156,0.8539099097251892
117,69,755.8765,283.76306,717.1649780273438,245.31060791015625,794.5880737304688,322.2154846191406,0.6960801482200623
118,81,635.8285,310.5501,597.509033203125,270.29180908203125,674.1478881835938,350.8083801269531,0.7749067544937134
118,69,754.9481,312.86526,717.4769897460938,272.4900817871094,792.419189453125,353.2404479980469,0.9093014597892761
119,81,638.9389,287.8161,600.371826171875,248.4127655029297,677.5059814453125,327.21942138671875,0.7470104098320007
120,81,642.3962,269.02203,603.9180908203125,230.61952209472656,680.874267578125,307.4245300292969,0.8459630608558655
120,82,572.4394,172.75986,533.7802124023438,135.48672485351562,611.0985717773438,210.03298950195312,0.7655384540557861
121,82,564.17865,168.75018,526.4822387695312,131.1361846923828,601.8750610351562,206.36416625976562,0.431090772151947
122,82,554.1566,165.85379,514.93359375,127.75656127929688,593.379638671875,203.95101928710938,0.7337104082107544
122,81,649.49274,243.03711,610.708740234375,204.14894104003906,688.2767333984375,281.9252624511719,0.697529673576355
123,82,545.7344,165.66046,504.6455078125,127.15430450439453,586.8233032226562,204.16661071777344,0.8264756202697754
123,57,744.3014,546.1997,705.6749267578125,508.6678771972656,782.9279174804688,583.7315673828125,0.8826422095298767
124,82,540.0098,166.58319,499.3062744140625,128.15579223632812,580.71337890625,205.01060485839844,0.8008169531822205
124,57,739.4136,534.1433,701.7655639648438,494.7322998046875,777.0616455078125,573.5543823242188,0.7630794644355774
125,82,536.7002,171.16675,495.76708984375,133.24156188964844,577.6333618164062,209.0919189453125,0.7900336384773254
128,88,546.61975,209.46437,507.08026123046875,170.49020385742188,586.1593017578125,248.43853759765625,0.8456451296806335
129,88,552.2534,231.80731,514.6148681640625,192.85400390625,589.8919067382812,270.7606201171875,0.7960692644119263
130,88,559.5143,258.7563,520.9427490234375,218.87643432617188,598.0857543945312,298.63616943359375,0.7840082049369812
130,78,696.7456,338.88034,657.2841796875,302.135986328125,736.2069702148438,375.62469482421875,0.6992949843406677
131,88,567.06024,290.85175,529.7230834960938,251.05865478515625,604.3973999023438,330.64483642578125,0.7952045202255249
131,78,694.8319,323.30853,656.4176025390625,287.8534851074219,733.2462768554688,358.76361083984375,0.5534257888793945
132,88,574.0711,320.77148,536.5730590820312,275.1942443847656,611.5691528320312,366.3487548828125,0.667141318321228
133,88,581.16064,358.83505,544.1182250976562,319.6064453125,618.2030639648438,398.06365966796875,0.7564520835876465
134,88,587.2179,401.91403,550.5692749023438,365.0973205566406,623.8665771484375,438.7307434082031,0.8035308122634888
134,89,674.5017,279.51114,637.3319091796875,242.1867218017578,711.6714477539062,316.8355407714844,0.6275154948234558
135,88,594.67444,448.85107,557.2359619140625,410.5894470214844,632.1129150390625,487.1126708984375,0.7548243403434753
135,89,669.1918,274.76837,632.8536987304688,236.88412475585938,705.5299072265625,312.652587890625,0.8719492554664612
135,90,740.4972,167.31697,700.4960327148438,126.82140350341797,780.4983520507812,207.81253051757812,0.6953344345092773
136,88,602.3081,496.54953,564.3522338867188,456.47882080078125,640.2640380859375,536.6202392578125,0.6525333523750305
136,89,662.6718,270.74692,625.699462890625,231.91018676757812,699.6441650390625,309.5836486816406,0.8446429967880249
136,90,745.1017,167.64232,705.3858032226562,127.50476837158203,784.817626953125,207.7798614501953,0.5022709965705872
137,89,658.2403,271.07635,621.5411376953125,229.14979553222656,694.939453125,313.0029296875,0.5614883303642273
137,90,750.22797,172.51569,709.0972290039062,132.0399932861328,791.3587036132812,212.99136352539062,0.3508332371711731
137,43,612.5362,560.1293,574.3994750976562,516.6925048828125,650.6729125976562,603.5660400390625,0.8167702555656433
138,89,656.708,266.8599,620.5980834960938,224.31332397460938,692.8179931640625,309.4064636230469,0.5557945966720581
138,43,612.6612,538.7593,576.167724609375,499.09063720703125,649.1546630859375,578.4278564453125,0.49778470396995544
139,89,650.90955,257.90167,615.92138671875,217.4029998779297,685.897705078125,298.40032958984375,0.4425046145915985
140,89,642.088,252.83379,605.785888671875,209.26422119140625,678.3900756835938,296.4033508300781,0.6317813396453857
143,97,622.9281,353.773,583.4498291015625,315.8656921386719,662.4063110351562,391.6803283691406,0.7887706160545349
143,65,754.7698,269.14847,715.7642211914062,226.7222442626953,793.7752685546875,311.57470703125,0.6028407216072083
144,97,624.09326,330.44055,586.0841064453125,292.8102111816406,662.1024780273438,368.0709228515625,0.8123985528945923
145,97,625.8744,302.48767,587.613037109375,263.811767578125,664.1357421875,341.1635437011719,0.7146999835968018
146,97,628.9425,280.78424,590.6541137695312,241.49288940429688,667.2308349609375,320.07562255859375,0.8887799978256226
147,97,630.26996,263.36786,591.9296875,223.72531127929688,668.6102294921875,303.01043701171875,0.7156507968902588
147,103,568.8652,184.71,530.99365234375,142.98294067382812,606.7366943359375,226.43707275390625,0.7083030939102173
148,97,633.156,247.31326,595.0266723632812,207.63037109375,671.2853393554688,286.99615478515625,0.7850010991096497
148,103,557.2858,177.61761,518.3621215820312,139.29209899902344,596.2095336914062,215.94314575195312,0.7886691093444824
149,97,637.13965,236.6106,598.3023071289062,196.94677734375,675.9769287109375,276.2744140625,0.5032095313072205
149,103,549.37823,174.70605,509.95166015625,136.40870666503906,588.8048095703125,213.00340270996094,0.8157594799995422
149,57,735.82965,504.3302,696.8934326171875,464.2043762207031,774.765869140625,544.4560546875,0.9290806651115417
150,97,640.5248,228.88924,601.435302734375,189.3790283203125,679.6141967773438,268.3994445800781,0.8420276641845703
150,103,542.39307,174.7796,502.23797607421875,136.45416259765625,582.5482177734375,213.10504150390625,0.8843791484832764
150,57,733.09326,534.7233,695.2275390625,496.594482421875,770.9589233398438,572.8521728515625,0.8838032484054565
151,97,643.9248,224.76373,604.7356567382812,185.24859619140625,683.1139526367188,264.27886962890625,0.6724008321762085
151,103,538.97845,177.25061,498.4999084472656,139.17556762695312,579.45703125,215.32566833496094,0.864364743232727
151,57,729.2424,524.756,690.5106201171875,486.4488525390625,767.97412109375,563.0631103515625,0.8087578415870667
152,97,646.3568,222.35835,606.8202514648438,183.18710327148438,685.893310546875,261.52960205078125,0.36678239703178406
152,103,537.68115,183.00073,497.1003112792969,144.7159423828125,578.261962890625,221.28550720214844,0.8811411261558533
153,103,539.38715,194.33502,499.4306945800781,155.3245086669922,579.3435668945312,233.34552001953125,0.8373547196388245
154,103,542.99475,207.137,503.9093017578125,167.4811248779297,582.0802612304688,246.79286193847656,0.851184606552124
155,103,547.51465,226.31796,508.4708557128906,186.62713623046875,586.5584716796875,266.0087890625,0.8436990976333618
156,103,552.7395,251.80399,514.5155029296875,210.54629516601562,590.9635009765625,293.0616760253906,0.8502183556556702
157,103,558.23413,278.30103,519.3203735351562,234.0101318359375,597.14794921875,322.5919189453125,0.7820382118225098
158,103,563.71265,312.06195,525.8721923828125,272.89422607421875,601.5530395507812,351.2297058105469,0.844612717628479
159,103,570.1336,349.3265,532.845458984375,310.45458984375,607.4217529296875,388.19842529296875,0.6928603053092957
160,103,575.6824,386.75146,538.0155639648438,347.5018310546875,613.34912109375,426.0011291503906,0.8689646124839783
161,103,582.371,430.56863,544.6011352539062,390.8429260253906,620.140869140625,470.2943420410156,0.8091447949409485
162,110,655.9125,286.23526,618.7196044921875,247.6512451171875,693.1053466796875,324.81927490234375,0.6442893147468567
162,43,588.9788,491.943,553.1878051757812,451.6392822265625,624.7698364257812,532.2467041015625,0.7833001017570496
163,110,649.1914,285.8602,611.8074951171875,246.27085876464844,686.5752563476562,325.44952392578125,0.7574015259742737
164,110,643.3524,283.1121,607.1293334960938,242.2541046142578,679.575439453125,323.9700927734375,0.2728767991065979
164,112,601.6075,545.2042,563.2256469726562,507.54339599609375,639.9893188476562,582.864990234375,0.5796434283256531
164,113,744.64954,170.90265,704.169921875,130.47132873535156,785.1292114257812,211.333984375,0.6532118320465088
165,113,747.59607,178.15875,708.6201782226562,137.9093475341797,786.5719604492188,218.40814208984375,0.6814611554145813
165,103,603.4929,502.49133,566.0966796875,466.2618408203125,640.8890991210938,538.7208251953125,0.581055223941803
166,113,749.4716,189.2847,711.9314575195312,148.3975372314453,787.0117797851562,230.171875,0.7442351579666138
166,43,602.28516,466.47186,566.1500854492188,431.68023681640625,638.4202880859375,501.26348876953125,0.8266519904136658
166,110,630.754,269.34836,592.69384765625,226.60733032226562,668.8142700195312,312.0893859863281,0.46562081575393677
167,113,753.9807,203.13179,713.678955078125,162.993896484375,794.2825317382812,243.26968383789062,0.3022371828556061
167,110,621.3533,262.81848,583.974853515625,220.94253540039062,658.731689453125,304.69439697265625,0.478931188583374
168,113,754.5275,220.14882,713.786865234375,179.4447021484375,795.2681884765625,260.8529357910156,0.4281419813632965
170,116,616.2818,339.40228,577.6419677734375,300.5715026855469,654.921630859375,378.23309326171875,0.8418184518814087
171,116,616.7717,318.7304,577.7120971679688,279.6442565917969,655.8313598632812,357.8165283203125,0.6815675497055054
171,65,743.6394,306.2586,704.3305053710938,264.46282958984375,782.9483032226562,348.0544128417969,0.8135605454444885
172,116,621.6022,293.41827,583.148193359375,258.13134765625,660.0562133789062,328.7051696777344,0.8783270120620728
173,116,625.52295,272.3225,587.089599609375,235.25186157226562,663.956298828125,309.39312744140625,0.8353233933448792
173,119,558.5934,198.5775,519.5481567382812,161.0095977783203,597.638671875,236.14540100097656,0.7698843479156494
